Instrument,Price To Book Value Per Share (Daily Time Series Ratio),Date
LISP.S,5.739417352,2023-04-02
LISP.S,5.824445757,2023-04-09
LISP.S,5.824445757,2023-04-16
LISP.S,5.962616916,2023-04-23
LISP.S,5.835074308,2023-04-30
LISP.S,5.909474163,2023-05-07
LISP.S,5.951988365,2023-05-14
LISP.S,5.856331409,2023-05-21
LISP.S,5.803188656,2023-05-28
LISP.S,5.983874017,2023-06-04
LISP.S,5.994502568,2023-06-11
LISP.S,5.781931555,2023-06-18
LISP.S,5.792560105,2023-06-25
LISP.S,5.898845612,2023-07-02
LISP.S,5.633131846,2023-07-09
LISP.S,5.728788802,2023-07-16
LISP.S,5.7075317,2023-07-23
LISP.S,5.700893234,2023-07-30
LISP.S,5.636718076,2023-08-06
LISP.S,5.593934637,2023-08-13
LISP.S,5.529759479,2023-08-20
LISP.S,5.433496741,2023-08-27
LISP.S,5.540455338,2023-09-03
LISP.S,5.551151198,2023-09-10
LISP.S,5.46558432020563,2023-09-17
LISP.S,5.43349674102634,2023-09-24
LISP.S,5.36932158266776,2023-10-01
LISP.S,5.15540438813916,2023-10-08
LISP.S,5.17679610759201,2023-10-15
LISP.S,5.17679610759201,2023-10-22
LISP.S,5.26236298540346,2023-10-29
LISP.S,5.43349674102634,2023-11-05
LISP.S,5.57254291746992,2023-11-12
LISP.S,5.79715597172495,2023-11-19
LISP.S,5.75437253281923,2023-11-26
LISP.S,5.70089323418708,2023-12-03
LISP.S,5.73298081336637,2023-12-10
LISP.S,5.78646011199851,2023-12-17
LISP.S,5.50836775911134,2023-12-24
LISP.S,5.4548884604792,2023-12-31
LISP.S,5.48697603965849,2024-01-07
LISP.S,5.55115119801706,2024-01-14
LISP.S,5.78646011199851,2024-01-21
LISP.S,5.89341870926282,2024-01-28
LISP.S,5.96828972734783,2024-02-04
LISP.S,5.89341870926282,2024-02-11
LISP.S,5.93620214816854,2024-02-18
LISP.S,5.90411456898925,2024-02-25
LISP.S,5.69019737446065,2024-03-03
LISP.S,5.95389562194665,2024-03-10
LISP.S,5.91067314919204,2024-03-17
LISP.S,5.85664505824879,2024-03-24
LISP.S,5.87825629462609,2024-03-31
LISP.S,5.64053269447577,2024-04-07
LISP.S,5.57569898534386,2024-04-14
LISP.S,5.62972707628712,2024-04-21
LISP.S,5.67294954904172,2024-04-28
LISP.S,5.71617202179633,2024-05-05
LISP.S,5.73778325817363,2024-05-12
LISP.S,5.81342258549418,2024-05-19
LISP.S,5.75939449455093,2024-05-26
LISP.S,5.79181134911688,2024-06-02
LISP.S,5.87825629462609,2024-06-09
LISP.S,5.91067314919204,2024-06-16
LISP.S,5.85664505824879,2024-06-23
LISP.S,5.60811583990981,2024-06-30
LISP.S,5.79181134911688,2024-07-07
LISP.S,5.73778325817363,2024-07-14
LISP.S,5.70536640360768,2024-07-21
LISP.S,5.77391324411628,2024-07-28
LISP.S,5.94436086755883,2024-08-04
LISP.S,5.77391324411628,2024-08-11
LISP.S,5.7952191970466,2024-08-18
LISP.S,5.7952191970466,2024-08-25
LISP.S,5.91240193816335,2024-09-01
LISP.S,5.77391324411628,2024-09-08
LISP.S,5.66738347946469,2024-09-15
LISP.S,5.61411859713889,2024-09-22
LISP.S,5.73130133825564,2024-09-29
LISP.S,5.65673050299953,2024-10-06
LISP.S,5.72064836179048,2024-10-13
LISP.S,5.70999538532532,2024-10-20
LISP.S,5.51824180895246,2024-10-27
LISP.S,5.41171204430087,2024-11-03
LISP.S,5.40105906783571,2024-11-10
LISP.S,5.219958467928,2024-11-17
LISP.S,5.2732233502538,2024-11-24
LISP.S,5.32648823257959,2024-12-01
LISP.S,5.25191739732348,2024-12-08
LISP.S,5.2732233502538,2024-12-15
LISP.S,5.18799953853253,2024-12-22
LISP.S,5.30518227964928,2024-12-29
LISP.S,5.34779418550991,2025-01-05
LISP.S,5.219958467928,2025-01-12
LISP.S,5.37975311490539,2025-01-19
LISP.S,5.46497692662666,2025-01-26
CARLb.CO,4.018051217,2022-01-02
CARLb.CO,3.977141444,2022-01-09
CARLb.CO,3.994928302,2022-01-16
CARLb.CO,3.866862924,2022-01-23
CARLb.CO,3.740576232,2022-01-30
CARLb.CO,3.806387607,2022-02-06
CARLb.CO,3.524622438,2022-02-13
CARLb.CO,3.416445753,2022-02-20
CARLb.CO,3.311498223,2022-02-27
CARLb.CO,2.727989955,2022-03-06
CARLb.CO,2.631115311,2022-03-13
CARLb.CO,2.63046948,2022-03-20
CARLb.CO,2.528428189,2022-03-27
CARLb.CO,2.703448378,2022-04-03
CARLb.CO,2.726698293,2022-04-10
CARLb.CO,2.687948435,2022-04-17
CARLb.CO,2.859739469,2022-04-24
CARLb.CO,2.933364198,2022-05-01
CARLb.CO,2.780302262,2022-05-08
CARLb.CO,2.831322907,2022-05-15
CARLb.CO,2.824218767,2022-05-22
CARLb.CO,2.805489669,2022-05-29
CARLb.CO,2.784177248,2022-06-05
CARLb.CO,2.768031474,2022-06-12
CARLb.CO,2.832614569,2022-06-19
CARLb.CO,2.898489327,2022-06-26
CARLb.CO,2.929489213,2022-07-03
CARLb.CO,3.029593011,2022-07-10
CARLb.CO,3.068988699,2022-07-17
CARLb.CO,3.03605132,2022-07-24
CARLb.CO,3.035405489,2022-07-31
CARLb.CO,2.979218196,2022-08-07
CARLb.CO,3.08319698,2022-08-14
CARLb.CO,4.149131518,2022-08-21
CARLb.CO,4.003227992,2022-08-28
CARLb.CO,3.951830159,2022-09-04
CARLb.CO,3.928618235,2022-09-11
CARLb.CO,3.834112542,2022-09-18
CARLb.CO,3.780227717,2022-09-25
CARLb.CO,3.704788962,2022-10-02
CARLb.CO,3.81007162,2022-10-09
CARLb.CO,3.952659157,2022-10-16
CARLb.CO,3.633495194,2022-10-23
CARLb.CO,3.655878121,2022-10-30
CARLb.CO,3.756186795,2022-11-06
CARLb.CO,3.776911728,2022-11-13
CARLb.CO,3.800123652,2022-11-20
CARLb.CO,3.737948854,2022-11-27
CARLb.CO,3.776911728,2022-12-04
CARLb.CO,3.786030698,2022-12-11
CARLb.CO,3.759502784,2022-12-18
CARLb.CO,3.82250658,2022-12-25
CARLb.CO,3.826651566,2023-01-01
CARLb.CO,3.96094913,2023-01-08
CARLb.CO,3.936908208,2023-01-15
CARLb.CO,4.070376774,2023-01-22
CARLb.CO,3.992451027,2023-01-29
CARLb.CO,4.135038564,2023-02-05
CARLb.CO,4.175950643,2023-02-12
CARLb.CO,4.214696576,2023-02-19
CARLb.CO,4.243110261,2023-02-26
CARLb.CO,4.371832863,2023-03-05
CARLb.CO,4.361070104,2023-03-12
CARLb.CO,4.352459897,2023-03-19
CARLb.CO,4.42564666,2023-03-26
CARLb.CO,4.576325292,2023-04-02
CARLb.CO,4.701173301,2023-04-09
CARLb.CO,4.649512056,2023-04-16
CARLb.CO,4.750681994,2023-04-23
CARLb.CO,4.810953446,2023-04-30
CARLb.CO,4.836784069,2023-05-07
CARLb.CO,4.838936621,2023-05-14
CARLb.CO,4.836784069,2023-05-21
CARLb.CO,4.671037574,2023-05-28
CARLb.CO,4.50529108,2023-06-04
CARLb.CO,4.526816599,2023-06-11
CARLb.CO,4.638749296,2023-06-18
CARLb.CO,4.595698259,2023-06-25
CARLb.CO,4.694715645,2023-07-02
CARLb.CO,4.481613009,2023-07-09
CARLb.CO,4.464392594,2023-07-16
CARLb.CO,4.46008749,2023-07-23
CARLb.CO,4.492375769,2023-07-30
CARLb.CO,4.320171618,2023-08-06
CARLb.CO,4.283578236,2023-08-13
CARLb.CO,4.74098188114306,2023-08-20
CARLb.CO,4.77150826274527,2023-08-27
CARLb.CO,4.64846346305637,2023-09-03
CARLb.CO,4.56298959457018,2023-09-10
CARLb.CO,4.47563717952386,2023-09-17
CARLb.CO,4.35822801951536,2023-09-24
CARLb.CO,4.18634100926293,2023-10-01
CARLb.CO,4.2163977542251,2023-10-08
CARLb.CO,4.20606574814435,2023-10-15
CARLb.CO,4.11213842013755,2023-10-22
CARLb.CO,4.03793583101219,2023-10-29
CARLb.CO,3.91864812444356,2023-11-05
CARLb.CO,3.86041318107934,2023-11-12
CARLb.CO,3.98533652732838,2023-11-19
CARLb.CO,3.9731259746875,2023-11-26
CARLb.CO,3.96842960828716,2023-12-03
CARLb.CO,3.91301248476315,2023-12-10
CARLb.CO,3.91207321148308,2023-12-17
CARLb.CO,3.96936888156722,2023-12-24
CARLb.CO,3.97688306780777,2023-12-31
CARLb.CO,4.01539327229055,2024-01-07
CARLb.CO,4.2633614182285,2024-01-14
CARLb.CO,4.14031661853959,2024-01-21
CARLb.CO,4.17413045662204,2024-01-28
CARLb.CO,4.18728028254299,2024-02-04
CARLb.CO,5.41560019901904,2024-02-11
CARLb.CO,5.45369757837688,2024-02-18
CARLb.CO,5.54490039562747,2024-02-25
CARLb.CO,5.40751893673101,2024-03-03
CARLb.CO,5.43984398588312,2024-03-10
CARLb.CO,5.31516165343928,2024-03-17
CARLb.CO,5.35441349883826,2024-03-24
CARLb.CO,5.44677078213,2024-03-31
CARLb.CO,5.3948198102784,2024-04-07
CARLb.CO,5.26090174950538,2024-04-14
CARLb.CO,5.35441349883826,2024-04-21
CARLb.CO,5.50795748231077,2024-04-28
CARLb.CO,5.35672243092056,2024-05-05
CARLb.CO,5.51950214272224,2024-05-12
CARLb.CO,5.71345243763488,2024-05-19
CARLb.CO,5.50564855022848,2024-05-26
CARLb.CO,5.36249476112629,2024-06-02
CARLb.CO,5.59569690143792,2024-06-09
CARLb.CO,5.41560019901904,2024-06-16
CARLb.CO,4.95612271464266,2024-06-23
CARLb.CO,4.8233591199108,2024-06-30
CARLb.CO,4.83374931428111,2024-07-07
CARLb.CO,4.99768349212394,2024-07-14
CARLb.CO,4.91917980132597,2024-07-21
CARLb.CO,4.97343970525986,2024-07-28
CARLb.CO,4.82220465386965,2024-08-04
CARLb.CO,4.62709989291586,2024-08-11
CARLb.CO,4.74931501094275,2024-08-18
CARLb.CO,4.68319925673009,2024-08-25
CARLb.CO,4.84848864226174,2024-09-01
CARLb.CO,4.77869979059282,2024-09-08
CARLb.CO,4.91093129901814,2024-09-15
CARLb.CO,4.73217388948021,2024-09-22
CARLb.CO,5.01255366197463,2024-09-29
CARLb.CO,4.93174551793694,2024-10-06
CARLb.CO,4.84359117898673,2024-10-13
CARLb.CO,4.93174551793694,2024-10-20
CARLb.CO,4.80563583860538,2024-10-27
CARLb.CO,4.66360940363004,2024-11-03
CARLb.CO,4.51178804210467,2024-11-10
CARLb.CO,4.40771694751067,2024-11-17
CARLb.CO,4.51668550537968,2024-11-24
CARLb.CO,4.44934538534827,2024-12-01
CARLb.CO,4.41261441078568,2024-12-08
CARLb.CO,4.42363370315446,2024-12-15
CARLb.CO,4.17386307612885,2024-12-22
CARLb.CO,4.28160726817912,2024-12-29
CARLb.CO,4.23630573288525,2025-01-05
CARLb.CO,4.14570266229754,2025-01-12
CARLb.CO,4.28895346309163,2025-01-19
CARLb.CO,4.47383270172333,2025-01-26
HEIO.AS,3.256289815,2022-01-02
HEIO.AS,3.300429295,2022-01-09
HEIO.AS,3.388708255,2022-01-16
HEIO.AS,3.280365895,2022-01-23
HEIO.AS,3.137915756,2022-01-30
HEIO.AS,3.045624116,2022-02-06
HEIO.AS,3.083744576,2022-02-13
HEIO.AS,3.157979156,2022-02-20
HEIO.AS,2.997471956,2022-02-27
HEIO.AS,2.23572819,2022-03-06
HEIO.AS,2.269247354,2022-03-13
HEIO.AS,2.37315676,2022-03-20
HEIO.AS,2.368128885,2022-03-27
HEIO.AS,2.376508676,2022-04-03
HEIO.AS,2.41840763,2022-04-10
HEIO.AS,2.425111463,2022-04-17
HEIO.AS,2.532372785,2022-04-24
HEIO.AS,2.503881496,2022-05-01
HEIO.AS,2.393268258,2022-05-08
HEIO.AS,2.492149789,2022-05-15
HEIO.AS,2.342989513,2022-05-22
HEIO.AS,2.440195086,2022-05-29
HEIO.AS,2.446898919,2022-06-05
HEIO.AS,2.410027839,2022-06-12
HEIO.AS,2.326229931,2022-06-19
HEIO.AS,2.366452927,2022-06-26
HEIO.AS,2.361425053,2022-07-03
HEIO.AS,2.460306584,2022-07-10
HEIO.AS,2.475390208,2022-07-17
HEIO.AS,2.513937245,2022-07-24
HEIO.AS,2.580975572,2022-07-31
HEIO.AS,2.221339687,2022-08-07
HEIO.AS,2.271445094,2022-08-14
HEIO.AS,2.310922081,2022-08-21
HEIO.AS,2.201601194,2022-08-28
HEIO.AS,2.134793985,2022-09-04
HEIO.AS,2.169715935,2022-09-11
HEIO.AS,2.154532479,2022-09-18
HEIO.AS,2.119610529,2022-09-25
HEIO.AS,2.140867368,2022-10-02
HEIO.AS,2.143904059,2022-10-09
HEIO.AS,2.194009466,2022-10-16
HEIO.AS,2.06343174,2022-10-23
HEIO.AS,2.095316998,2022-10-30
HEIO.AS,2.086206925,2022-11-06
HEIO.AS,2.118092183,2022-11-13
HEIO.AS,2.177307664,2022-11-20
HEIO.AS,2.204637885,2022-11-27
HEIO.AS,2.254743292,2022-12-04
HEIO.AS,2.228931416,2022-12-11
HEIO.AS,2.197046157,2022-12-18
HEIO.AS,2.22741307,2022-12-25
HEIO.AS,2.187936083,2023-01-01
HEIO.AS,2.271445094,2023-01-08
HEIO.AS,2.256261637,2023-01-15
HEIO.AS,2.2517066,2023-01-22
HEIO.AS,2.268408403,2023-01-29
HEIO.AS,2.353435759,2023-02-05
HEIO.AS,2.320032155,2023-02-12
HEIO.AS,2.37772929,2023-02-19
HEIO.AS,2.430458831,2023-02-26
HEIO.AS,2.448286157,2023-03-05
HEIO.AS,2.439372494,2023-03-12
HEIO.AS,2.393318568,2023-03-19
HEIO.AS,2.45571421,2023-03-26
HEIO.AS,2.51216741,2023-04-02
HEIO.AS,2.562678168,2023-04-09
HEIO.AS,2.574563052,2023-04-16
HEIO.AS,2.577534274,2023-04-23
HEIO.AS,2.583476716,2023-04-30
HEIO.AS,2.590904768,2023-05-07
HEIO.AS,2.577534274,2023-05-14
HEIO.AS,2.522566684,2023-05-21
HEIO.AS,2.464627873,2023-05-28
HEIO.AS,2.37103441,2023-06-04
HEIO.AS,2.347264641,2023-06-11
HEIO.AS,2.376976852,2023-06-18
HEIO.AS,2.382919294,2023-06-25
HEIO.AS,2.366577578,2023-07-02
HEIO.AS,2.34429342,2023-07-09
HEIO.AS,2.40074662,2023-07-16
HEIO.AS,2.426001999,2023-07-23
HEIO.AS,2.394804178,2023-07-30
HEIO.AS,2.276610309,2023-08-06
HEIO.AS,2.294811058,2023-08-13
HEIO.AS,2.24324227,2023-08-20
HEIO.AS,2.252342645,2023-08-27
HEIO.AS,2.24324227,2023-09-03
HEIO.AS,2.188640024,2023-09-10
HEIO.AS,2.19167348237937,2023-09-17
HEIO.AS,2.21442441818262,2023-09-24
HEIO.AS,2.16588908846903,2023-10-01
HEIO.AS,2.14162142361223,2023-10-08
HEIO.AS,2.15375525604063,2023-10-15
HEIO.AS,2.12342067496964,2023-10-22
HEIO.AS,2.15982217225483,2023-10-29
HEIO.AS,2.24475899925362,2023-11-05
HEIO.AS,2.17498946279033,2023-11-12
HEIO.AS,2.15375525604063,2023-11-19
HEIO.AS,2.17498946279033,2023-11-26
HEIO.AS,2.16285563036193,2023-12-03
HEIO.AS,2.23262516682522,2023-12-10
HEIO.AS,2.29026087086011,2023-12-17
HEIO.AS,2.3205954519311,2023-12-24
HEIO.AS,2.3236289100382,2023-12-31
HEIO.AS,2.28116049653881,2024-01-07
HEIO.AS,2.3660973235376,2024-01-14
HEIO.AS,2.32211218098465,2024-01-21
HEIO.AS,2.30542816139561,2024-01-28
HEIO.AS,2.35548022016275,2024-02-04
HEIO.AS,2.38278134312664,2024-02-11
HEIO.AS,2.23565862493232,2024-02-18
HEIO.AS,2.15213957972744,2024-02-25
HEIO.AS,2.06785592299267,2024-03-03
HEIO.AS,2.10563825187377,2024-03-10
HEIO.AS,2.06494959000181,2024-03-17
HEIO.AS,2.10273191888292,2024-03-24
HEIO.AS,2.17393707715884,2024-03-31
HEIO.AS,2.10563825187377,2024-04-07
HEIO.AS,2.12162308332347,2024-04-14
HEIO.AS,2.16812441117713,2024-04-21
HEIO.AS,2.22625107099421,2024-04-28
HEIO.AS,2.16376491169085,2024-05-05
HEIO.AS,2.25531440090275,2024-05-12
HEIO.AS,2.29454989627929,2024-05-19
HEIO.AS,2.24659540193019,2024-05-26
HEIO.AS,2.1826560761314,2024-06-02
HEIO.AS,2.22479790449879,2024-06-09
HEIO.AS,2.22479790449879,2024-06-16
HEIO.AS,2.20445357356281,2024-06-23
HEIO.AS,2.14051424776402,2024-06-30
HEIO.AS,2.13615474827774,2024-07-07
HEIO.AS,2.14196741425945,2024-07-14
HEIO.AS,2.12307624981889,2024-07-21
HEIO.AS,2.13179524879146,2024-07-28
HEIO.AS,2.03876774075553,2024-08-04
HEIO.AS,2.01322680369375,2024-08-11
HEIO.AS,2.0327581085057,2024-08-18
HEIO.AS,2.01923643594358,2024-08-25
HEIO.AS,2.04477737300537,2024-09-01
HEIO.AS,2.02825088431833,2024-09-08
HEIO.AS,2.06430867781732,2024-09-15
HEIO.AS,2.004212355319,2024-09-22
HEIO.AS,2.06881590200469,2024-09-29
HEIO.AS,2.01172439563129,2024-10-06
HEIO.AS,1.98317864244459,2024-10-13
HEIO.AS,2.02073884400604,2024-10-20
HEIO.AS,2.01773402788112,2024-10-27
HEIO.AS,1.92157991188381,2024-11-03
HEIO.AS,1.85847877326057,2024-11-10
HEIO.AS,1.8359426523237,2024-11-17
HEIO.AS,1.82242097976158,2024-11-24
HEIO.AS,1.80288967494962,2024-12-01
HEIO.AS,1.77284151370046,2024-12-08
HEIO.AS,1.77584632982538,2024-12-15
HEIO.AS,1.73077408795164,2024-12-22
HEIO.AS,1.74880298470114,2024-12-29
HEIO.AS,1.7142475992646,2025-01-05
HEIO.AS,1.67067776545332,2025-01-12
HEIO.AS,1.7142475992646,2025-01-19
HEIO.AS,1.72476445570181,2025-01-26
MOWI.OL,3.548080436,2022-01-02
MOWI.OL,3.519641168,2022-01-09
MOWI.OL,3.559901026,2022-01-16
MOWI.OL,3.465820702,2022-01-23
MOWI.OL,3.612530291,2022-01-30
MOWI.OL,3.798323244,2022-02-06
MOWI.OL,4.002731768,2022-02-13
MOWI.OL,3.809672335,2022-02-20
MOWI.OL,3.850178707,2022-02-27
MOWI.OL,3.783555258,2022-03-06
MOWI.OL,3.813663001,2022-03-13
MOWI.OL,4.080437854,2022-03-20
MOWI.OL,4.384133153,2022-03-27
MOWI.OL,4.172584183,2022-04-03
MOWI.OL,4.365932107,2022-04-10
MOWI.OL,4.361277151,2022-04-17
MOWI.OL,4.382448142,2022-04-24
MOWI.OL,4.463724143,2022-05-01
MOWI.OL,4.065128759,2022-05-08
MOWI.OL,3.680825966,2022-05-15
MOWI.OL,3.69995869,2022-05-22
MOWI.OL,3.790756749,2022-05-29
MOWI.OL,3.686829963,2022-06-05
MOWI.OL,3.641235292,2022-06-12
MOWI.OL,3.624236102,2022-06-19
MOWI.OL,3.438477647,2022-06-26
MOWI.OL,3.476202031,2022-07-03
MOWI.OL,3.631959761,2022-07-10
MOWI.OL,3.426585048,2022-07-17
MOWI.OL,3.433203156,2022-07-24
MOWI.OL,3.56102695,2022-07-31
MOWI.OL,3.588313105,2022-08-07
MOWI.OL,3.476645748,2022-08-14
MOWI.OL,3.550423737,2022-08-21
MOWI.OL,3.107083248,2022-08-28
MOWI.OL,2.979088709,2022-09-04
MOWI.OL,2.896549099,2022-09-11
MOWI.OL,2.684785767,2022-09-18
MOWI.OL,2.543884705,2022-09-25
MOWI.OL,1.900140075,2022-10-02
MOWI.OL,1.911621822,2022-10-09
MOWI.OL,1.929264679,2022-10-16
MOWI.OL,1.956825603,2022-10-23
MOWI.OL,2.101812143,2022-10-30
MOWI.OL,2.230472411,2022-11-06
MOWI.OL,2.194704129,2022-11-13
MOWI.OL,2.106014934,2022-11-20
MOWI.OL,2.230064732,2022-11-27
MOWI.OL,2.220241167,2022-12-04
MOWI.OL,2.184174229,2022-12-11
MOWI.OL,2.226669241,2022-12-18
MOWI.OL,2.321566836,2022-12-25
MOWI.OL,2.350233543,2023-01-01
MOWI.OL,2.448925167,2023-01-08
MOWI.OL,2.3921164,2023-01-15
MOWI.OL,2.442969348,2023-01-22
MOWI.OL,2.508297424,2023-01-29
MOWI.OL,2.392386944,2023-02-05
MOWI.OL,2.438302916,2023-02-12
MOWI.OL,2.37272285,2023-02-19
MOWI.OL,2.315085952,2023-02-26
MOWI.OL,2.338302587,2023-03-05
MOWI.OL,2.254470408,2023-03-12
MOWI.OL,2.24251386,2023-03-19
MOWI.OL,2.362928522,2023-03-26
MOWI.OL,2.515013881,2023-04-02
MOWI.OL,2.446706933,2023-04-09
MOWI.OL,2.569504581,2023-04-16
MOWI.OL,2.553910892,2023-04-23
MOWI.OL,2.556093819,2023-04-30
MOWI.OL,2.423079467,2023-05-07
MOWI.OL,2.338359294,2023-05-14
MOWI.OL,2.255158079,2023-05-21
MOWI.OL,2.253096452,2023-05-28
MOWI.OL,2.279970364,2023-06-04
MOWI.OL,2.233219915,2023-06-11
MOWI.OL,2.267220235,2023-06-18
MOWI.OL,2.042163898,2023-06-25
MOWI.OL,2.056558463,2023-07-02
MOWI.OL,2.040052977,2023-07-09
MOWI.OL,2.160655371,2023-07-16
MOWI.OL,2.252460025,2023-07-23
MOWI.OL,2.212961006,2023-07-30
MOWI.OL,2.251570347,2023-08-06
MOWI.OL,2.231619427,2023-08-13
MOWI.OL,2.221047133,2023-08-20
MOWI.OL,2.43394402,2023-08-27
MOWI.OL,2.498905486,2023-09-03
MOWI.OL,2.50287612035582,2023-09-10
MOWI.OL,2.54406673411503,2023-09-17
MOWI.OL,2.51562377832531,2023-09-24
MOWI.OL,2.50800039912082,2023-10-01
MOWI.OL,2.38151626947419,2023-10-08
MOWI.OL,2.436277870608,2023-10-15
MOWI.OL,2.24831956188004,2023-10-22
MOWI.OL,2.25526102949183,2023-10-29
MOWI.OL,2.28160561842503,2023-11-05
MOWI.OL,2.3492397449757,2023-11-12
MOWI.OL,2.34500291635047,2023-11-19
MOWI.OL,2.44153468114393,2023-11-26
MOWI.OL,2.44340394475138,2023-12-03
MOWI.OL,2.31962960241089,2023-12-10
MOWI.OL,2.37086947644273,2023-12-17
MOWI.OL,2.32621002262265,2023-12-24
MOWI.OL,2.41111082315078,2023-12-31
MOWI.OL,2.48284990280198,2024-01-07
MOWI.OL,2.42833866878134,2024-01-14
MOWI.OL,2.53618733718433,2024-01-21
MOWI.OL,2.45021854694598,2024-01-28
MOWI.OL,2.47396012453582,2024-02-04
MOWI.OL,2.48618219582202,2024-02-11
MOWI.OL,2.64576801234906,2024-02-18
MOWI.OL,2.60292952177235,2024-02-25
MOWI.OL,2.69845575305385,2024-03-03
MOWI.OL,2.64657264447164,2024-03-10
MOWI.OL,2.55043638690712,2024-03-17
MOWI.OL,2.50678911567784,2024-03-24
MOWI.OL,2.45564559361609,2024-03-31
MOWI.OL,2.40134593670436,2024-04-07
MOWI.OL,2.3709030656788,2024-04-14
MOWI.OL,2.28131877435577,2024-04-21
MOWI.OL,2.35553596817619,2024-04-28
MOWI.OL,2.38620197047279,2024-05-05
MOWI.OL,2.36794016501367,2024-05-12
MOWI.OL,2.39212119976165,2024-05-19
MOWI.OL,2.34913779649002,2024-05-26
MOWI.OL,2.31713838782047,2024-06-02
MOWI.OL,2.27164989058677,2024-06-09
MOWI.OL,2.32569415936036,2024-06-16
MOWI.OL,2.27422491178276,2024-06-23
MOWI.OL,2.17768948876985,2024-06-30
MOWI.OL,2.16656299578021,2024-07-07
MOWI.OL,2.08935123118975,2024-07-14
MOWI.OL,2.09411945246502,2024-07-21
MOWI.OL,2.09403512291474,2024-07-28
MOWI.OL,2.13435822619525,2024-08-04
MOWI.OL,2.19046067066817,2024-08-11
MOWI.OL,2.2645755091664,2024-08-18
MOWI.OL,2.26084769837561,2024-08-25
MOWI.OL,2.21927576435206,2024-09-01
MOWI.OL,2.15699299654176,2024-09-08
MOWI.OL,2.24462293440762,2024-09-15
MOWI.OL,2.23360063345508,2024-09-22
MOWI.OL,2.25203293045937,2024-09-29
MOWI.OL,2.29309562713413,2024-10-06
MOWI.OL,2.33946036533094,2024-10-13
MOWI.OL,2.33266905405934,2024-10-20
MOWI.OL,2.34489692613471,2024-10-27
MOWI.OL,2.23847431010901,2024-11-03
MOWI.OL,2.36153081760009,2024-11-10
MOWI.OL,2.39392414422281,2024-11-17
MOWI.OL,2.50700977063148,2024-11-24
MOWI.OL,2.44952464306524,2024-12-01
MOWI.OL,2.46180513789821,2024-12-08
MOWI.OL,2.52406044956356,2024-12-15
MOWI.OL,2.36647213654481,2024-12-22
MOWI.OL,2.35850928405865,2024-12-29
MOWI.OL,2.40546617363474,2025-01-05
MOWI.OL,2.36788474436695,2025-01-12
MOWI.OL,2.54774503815948,2025-01-19
MOWI.OL,2.60918553363465,2025-01-26
MKS.L,1.791667961,2022-01-02
MKS.L,1.986784783,2022-01-09
MKS.L,1.728951839,2022-01-16
MKS.L,1.697980915,2022-01-23
MKS.L,1.688689638,2022-01-30
MKS.L,1.577968584,2022-02-06
MKS.L,1.522608057,2022-02-13
MKS.L,1.429308149,2022-02-20
MKS.L,1.353429384,2022-02-27
MKS.L,1.217931591,2022-03-06
MKS.L,1.239998375,2022-03-13
MKS.L,1.278324893,2022-03-20
MKS.L,1.202058993,2022-03-27
MKS.L,1.222964367,2022-04-03
MKS.L,1.18773494,2022-04-10
MKS.L,1.154441197,2022-04-17
MKS.L,1.176120844,2022-04-24
MKS.L,1.0665612,2022-05-01
MKS.L,1.037913095,2022-05-08
MKS.L,1.097144987,2022-05-15
MKS.L,1.059979878,2022-05-22
MKS.L,1.160248245,2022-05-29
MKS.L,1.160635382,2022-06-05
MKS.L,0.942240393,2022-06-12
MKS.L,0.929466531,2022-06-19
MKS.L,0.968124271,2022-06-26
MKS.L,0.929130377,2022-07-03
MKS.L,0.902910345,2022-07-10
MKS.L,0.905263425,2022-07-17
MKS.L,0.97350274,2022-07-24
MKS.L,0.950980404,2022-07-31
MKS.L,0.915348052,2022-08-07
MKS.L,0.915348052,2022-08-14
MKS.L,0.882741089,2022-08-21
MKS.L,0.808787152,2022-08-28
MKS.L,0.815174083,2022-09-04
MKS.L,0.790970976,2022-09-11
MKS.L,0.76844864,2022-09-18
MKS.L,0.71634473,2022-09-25
MKS.L,0.663434049,2022-10-02
MKS.L,0.631028779,2022-10-09
MKS.L,0.668274671,2022-10-16
MKS.L,0.681384687,2022-10-23
MKS.L,0.700881634,2022-10-30
MKS.L,0.75735555,2022-11-06
MKS.L,0.81407711,2022-11-13
MKS.L,0.805916754,2022-11-20
MKS.L,0.820605394,2022-11-27
MKS.L,0.803958268,2022-12-04
MKS.L,0.80330544,2022-12-11
MKS.L,0.775560229,2022-12-18
MKS.L,0.806895996,2022-12-25
MKS.L,0.804937511,2023-01-01
MKS.L,0.897965569,2023-01-08
MKS.L,0.952476746,2023-01-15
MKS.L,0.985770999,2023-01-22
MKS.L,0.954435232,2023-01-29
MKS.L,1.064110416,2023-02-05
MKS.L,1.003070953,2023-02-12
MKS.L,0.984138928,2023-02-19
MKS.L,0.99817474,2023-02-26
MKS.L,1.045831219,2023-03-05
MKS.L,1.031468992,2023-03-12
MKS.L,0.924405122,2023-03-19
MKS.L,0.995563426,2023-03-26
MKS.L,1.090223555,2023-04-02
MKS.L,1.061499102,2023-04-09
MKS.L,1.091855626,2023-04-16
MKS.L,1.069985872,2023-04-23
MKS.L,1.0729236,2023-04-30
MKS.L,1.075534914,2023-05-07
MKS.L,1.094793354,2023-05-14
MKS.L,1.054644403,2023-05-21
MKS.L,1.171827114,2023-05-28
